Normalized Date,Value,Site_ID,Data_Type
0.9089166789995556,42.188841201716734,72,Chlorophyll
0.9914533076809232,43.04721030042919,72,Chlorophyll
1.0804055054018054,39.09871244635193,72,Chlorophyll
1.1630531300873168,39.52789699570816,72,Chlorophyll
0.3801121532181881,1.24664879356569,70,Chlorophyll
0.479112162046833,8.806970509383383,70,Chlorophyll
0.4958247867146552,17.815013404825738,70,Chlorophyll
0.5124756108686502,24.571045576407503,70,Chlorophyll
0.5383920977742985,8.967828418230564,70,Chlorophyll
0.55813294761965,8.324396782841823,70,Chlorophyll
0.5778340685632556,6.233243967828422,70,Chlorophyll
0.5910019923308505,6.072386058981234,70,Chlorophyll
0.6107384278537857,5.268096514745309,70,Chlorophyll
0.6337061473853967,2.2117962466487957,70,Chlorophyll
0.6534867261324943,3.01608579088472,70,Chlorophyll
0.6666369926104241,2.2117962466487957,70,Chlorophyll
0.6995457662233704,1.407506702412871,70,Chlorophyll
0.7324986830604789,2.2117962466487957,70,Chlorophyll
0.7522527758730793,2.0509383378016146,70,Chlorophyll
0.7753794110116742,4.785522788203757,70,Chlorophyll
0.7884855342654419,2.372654155495983,70,Chlorophyll
0.8148611107023774,3.49865951742628,70,Chlorophyll
0.8280643490493019,4.6246648793565726,70,Chlorophyll
0.094911241,0.266118072,13,Chlorophyll
0.261026209,0.248410571,13,Chlorophyll
1.138792805,0.251864489,13,Chlorophyll
1.344076928,0.28996553,13,Chlorophyll
1.550934109,0.348933997,13,Chlorophyll
1.808915689,0.456422827,13,Chlorophyll
2.02599775,0.582433295,13,Chlorophyll
2.186449709,0.696016852,13,Chlorophyll
2.318586615,0.787437763,13,Chlorophyll
2.441285172,0.906641134,13,Chlorophyll
2.535668677,1.011122175,13,Chlorophyll
2.623759948,1.14283161,13,Chlorophyll
2.696120635,1.24691689,13,Chlorophyll
2.771627439,1.345461509,13,Chlorophyll
2.913202696,1.463134601,13,Chlorophyll
3.035901253,1.530677901,13,Chlorophyll
3.290736716,1.617745436,13,Chlorophyll
3.507818777,1.615212562,13,Chlorophyll
3.687147436,1.509781693,13,Chlorophyll
3.800407642,1.390578322,13,Chlorophyll
3.904229497,1.242167752,13,Chlorophyll
3.979736301,1.134124856,13,Chlorophyll
4.111873208,0.951283033,13,Chlorophyll
4.253448465,0.811183455,13,Chlorophyll
4.451653826,0.642589046,13,Chlorophyll
4.634128602,0.525443636,13,Chlorophyll
4.933009701,0.395202117,13,Chlorophyll
5.102900009,0.346785578,13,Chlorophyll
5.351443239,0.295901953,13,Chlorophyll
5.622009286,0.25695902,13,Chlorophyll
5.810776296,0.229414018,13,Chlorophyll
6.065611759,0.197033529,13,Chlorophyll
6.27514314,0.176698583,13,Chlorophyll
6.487977943,0.165894293,13,Chlorophyll
6.686655221,0.15152815,13,Chlorophyll
6.896186602,0.14047561,13,Chlorophyll
7.103830313,0.130977334,13,Chlorophyll
7.311474023,0.133136033,13,Chlorophyll
7.519117734,0.132704293,13,Chlorophyll
7.710581415,0.129003666,13,Chlorophyll
7.934405156,0.135726472,13,Chlorophyll
8.142048866,0.143066049,13,Chlorophyll
8.363850103,0.153427805,13,Chlorophyll
8.557336288,0.176741757,13,Chlorophyll
8.76767667,0.220594189,13,Chlorophyll
8.963185359,0.271364739,13,Chlorophyll
9.287235392,0.365555981,13,Chlorophyll
9.535149398,0.456422827,13,Chlorophyll
9.708815047,0.511340134,13,Chlorophyll
9.869267006,0.538899528,13,Chlorophyll
10.12619988,0.515417677,13,Chlorophyll
10.35770164,0.459747223,13,Chlorophyll
10.59601999,0.383761011,13,Chlorophyll
10.86029381,0.295374271,13,Chlorophyll
11.08681422,0.236753595,13,Chlorophyll
11.28906459,0.199562291,13,Chlorophyll
11.55873174,0.172856098,13,Chlorophyll
11.83978485,0.147623303,13,Chlorophyll
0.1599249954743306,5.75947743536176,107,Chlorophyll
0.19074818095112,5.965597417548935,107,Chlorophyll
0.233632612918827,5.845996934057581,107,Chlorophyll
0.2654609022698596,5.892119460935902,107,Chlorophyll
0.3096854727365574,6.217521840222105,107,Chlorophyll
0.3475443853330488,7.601833819355619,107,Chlorophyll
0.3793726746840812,10.24831260299328,107,Chlorophyll
0.4112009640351138,13.25189637634611,107,Chlorophyll
0.4441460354686387,13.070799190350414,107,Chlorophyll
0.4849085814796102,12.207724779340367,107,Chlorophyll
0.5217623902018584,11.111387014003329,107,Chlorophyll
0.5586161989241067,9.497628717249938,107,Chlorophyll
0.5904444882751392,9.114652700963887,107,Chlorophyll
0.5954700076463548,13.46734689270636,107,Chlorophyll
0.6055210463887861,17.059602549342713,107,Chlorophyll
0.6155720851312176,20.55855286424824,107,Chlorophyll
0.6256231238736489,24.10415585001917,107,Chlorophyll
0.6432124416729037,27.42815864917944,107,Chlorophyll
0.6457252013585115,31.24201449242645,107,Chlorophyll
0.6719695802970822,33.481342693965985,107,Chlorophyll
0.6658272788433741,37.40016704666019,107,Chlorophyll
0.6926300488231911,29.515865670406413,107,Chlorophyll
0.7026810875656224,26.390136722424103,107,Chlorophyll
0.7127321263080537,23.26440777444185,107,Chlorophyll
0.722783165050485,20.185331497324995,107,Chlorophyll
0.7328342037929163,17.012949878477286,107,Chlorophyll
0.7462355887828247,11.72035583850743,107,Chlorophyll
0.7395348962878705,15.0068850312648,107,Chlorophyll
0.783089397505073,11.99142603260077,107,Chlorophyll
0.8211995860701251,11.980293008871511,107,Chlorophyll
0.8567970149495694,11.47294521321021,107,Chlorophyll
0.8974199632002293,10.668186640781954,107,Chlorophyll
0.918778420527896,10.388270615589503,107,Chlorophyll
1.0846205597780127,10.685575363559051,107,Chlorophyll
1.118124022252784,12.990452923859948,107,Chlorophyll
1.151627484727555,15.600646296824522,107,Chlorophyll
1.1828973830373413,16.857440975592596,107,Chlorophyll
1.2069081978109273,20.675184541411767,107,Chlorophyll
1.2341297610716788,23.722603649012825,107,Chlorophyll
1.2612316691093062,25.583711983179228,107,Chlorophyll
1.3023930658640248,26.343484051558704,107,Chlorophyll
1.3342213552150577,26.228018691166824,107,Chlorophyll
1.3518106730143122,21.65489062958531,107,Chlorophyll
1.3761006833085212,17.806045283189235,107,Chlorophyll
1.429706223268155,9.143644003573115,107,Chlorophyll
1.4670386528828998,10.668186640781954,107,Chlorophyll
1.5029950474317166,11.717871735253595,107,Chlorophyll
1.5423616158395728,11.402966206912112,107,Chlorophyll
1.5804718044046249,10.782697741997026,107,Chlorophyll
1.6152316467222,10.265807354567812,107,Chlorophyll
1.6551845257233642,9.31899139935436,107,Chlorophyll
1.690698195946622,10.070099400287432,107,Chlorophyll
1.7315724201658425,12.711573624686764,107,Chlorophyll
1.7664160211396045,12.804878966417562,107,Chlorophyll
1.7992015522756306,10.108354590397056,107,Chlorophyll
1.831747772965408,7.699380312983351,107,Chlorophyll
1.8665076152829831,8.510500613256852,107,Chlorophyll
1.9067955289088951,10.344883631684668,107,Chlorophyll
1.9447458145848635,4.611821732072713,107,Chlorophyll
0.0002034044825263,1.3275532559548822,37,Chlorophyll
0.0942949280244763,2.098230239748915,37,Chlorophyll
0.183809850709585,26.332292297891517,37,Chlorophyll
0.2747825055194653,6.747152690377419,37,Chlorophyll
0.3605683460249255,6.642738389347258,37,Chlorophyll
0.4553378845086299,11.838592892990889,37,Chlorophyll
0.5479886262993521,29.872434313771198,37,Chlorophyll
0.6319777272091635,71.37463291847294,37,Chlorophyll
0.7329172016628315,10.172936186081216,37,Chlorophyll
0.8173470122847833,1.218166845351874,37,Chlorophyll
0.9113029328383824,1.1038083251759758,37,Chlorophyll
0.9970887733438426,0.9993940241458148,37,Chlorophyll
0.1892856199241332,2.044903531010359,50,Chlorophyll
0.2534309115957801,2.8391512490327955,50,Chlorophyll
0.3177205890678962,1.47430534149456,50,Chlorophyll
0.3872689493781571,1.472996860904736,50,Chlorophyll
0.4511102709435529,6.812704843265411,50,Chlorophyll
0.5156279259953573,2.0387637374734986,50,Chlorophyll
0.5744841378182345,1.924020054981348,50,Chlorophyll
0.6439489063492763,3.17271314708454,50,Chlorophyll
0.7075622503349837,11.921516327698898,50,Chlorophyll
0.7670947956442694,1.6931235570541574,50,Chlorophyll
0.8365671634279677,2.828180142548895,50,Chlorophyll
0.9005224737832074,6.463340525782728,50,Chlorophyll
0.9650553273403244,1.4621264067739013,50,Chlorophyll
1.029056233211502,4.415467750357003,50,Chlorophyll
1.093262318904399,4.300623415511783,50,Chlorophyll
1.1573772135654208,5.549417159968041,50,Chlorophyll
1.2271839484659952,1.6844674546907117,50,Chlorophyll
1.3501930512131757,2.250334983612536,50,Chlorophyll
1.413950780999352,8.84004453866623,50,Chlorophyll
1.4785672263356882,2.588828846964386,50,Chlorophyll
1.5426669224913974,4.064895604637556,50,Chlorophyll
1.6069641992161698,2.586413190490866,50,Chlorophyll
1.671200681919692,2.0170228292118253,50,Chlorophyll
1.7351027975063378,6.447638758704853,50,Chlorophyll
1.803800041519096,19.17361901826211,50,Chlorophyll
0.1024390243902437,7.0454479594300885,290,Chlorophyll
0.1999999999999998,0.7841584158415813,290,Chlorophyll
0.2975609756097559,0.3050470900748578,290,Chlorophyll
0.3999999999999998,0.3009900990098977,290,Chlorophyll
0.497560975609756,0.7723738227481256,290,Chlorophyll
0.5999999999999999,1.2435643564356411,290,Chlorophyll
0.7024390243902439,0.843467761410281,290,Chlorophyll
0.7999999999999998,0.5227722772277197,290,Chlorophyll
0.897560975609756,2.5783144168075296,290,Chlorophyll
1.0,0.6732673267326668,290,Chlorophyll
1.1024390243902438,1.0652499396281063,290,Chlorophyll
0.7440871426219612,0.5498545793777083,99,Chlorophyll
0.819980244745651,2.549525325138561,99,Chlorophyll
0.9018273610272732,4.547001042638424,99,Chlorophyll
0.9785435987488338,5.44037754486089,99,Chlorophyll
1.064574987652966,1.814190857707292,99,Chlorophyll
1.1543653624540418,1.135927125061734,99,Chlorophyll
1.2245788289524229,2.769028151237448,99,Chlorophyll
1.3096087362124789,4.488832793722217,99,Chlorophyll
1.3917302310267246,6.117543763375952,99,Chlorophyll
0.0864023579314111,0.7688950498878433,334,Chlorophyll
0.0985909468999859,0.7935837652175861,334,Chlorophyll
0.1107798331222182,0.8185050969318,334,Chlorophyll
0.1229693138517652,0.8438916614149559,334,Chlorophyll
0.1351586459544835,0.8691619177058763,334,Chlorophyll
0.1473464917889147,0.8932690920744419,334,Chlorophyll
0.1595355266379756,0.9183067319808912,334,Chlorophyll
0.1717196568016892,0.9395062015435712,334,Chlorophyll
0.1833046573562035,0.9242881498184368,334,Chlorophyll
0.1943200138826426,0.8957265713690998,334,Chlorophyll
0.2047843064331874,0.8683613194614728,334,Chlorophyll
0.2152508348974336,0.8427457858438943,334,Chlorophyll
0.2262647963133739,0.8130924611634409,334,Chlorophyll
0.2378324372542953,0.7842896125852075,334,Chlorophyll
0.2499496853450908,0.7531503956419436,334,Chlorophyll
0.2615159143311394,0.7232426192374737,334,Chlorophyll
0.2731055966307579,0.7116882755677549,334,Chlorophyll
0.2852690676652812,0.7167209064097102,334,Chlorophyll
0.2974334304607768,0.7224513864050781,334,Chlorophyll
0.309597050122129,0.7276003254392689,334,Chlorophyll
0.3217608184103097,0.7328655726656945,334,Chlorophyll
0.3339251812058054,0.7385960526610624,334,Chlorophyll
0.3460893953744722,0.7442102244641948,334,Chlorophyll
0.3582561361992272,0.7518016355353296,334,Chlorophyll
0.3704417526312278,0.7741641870203642,334,Chlorophyll
0.3826310847339461,0.7994344433112843,334,Chlorophyll
0.3948207140903219,0.8249373159866753,334,Chlorophyll
0.4070097489393828,0.8499749558931247,334,Chlorophyll
0.4191984568094204,0.8747567177766566,334,Chlorophyll
0.4313891562789629,0.9010970094361423,334,Chlorophyll
0.4435771507402229,0.9253204919969438,334,Chlorophyll
0.4557456750869223,0.9343076013749037,334,Chlorophyll
0.4678965128410055,0.929454035876847,334,Chlorophyll
0.4800476478487463,0.9248330867632616,334,Chlorophyll
0.4921977424686861,0.9193979803040278,334,Chlorophyll
0.5043491747300842,0.915009647574913,334,Chlorophyll
0.5164988234695379,0.9092256165389732,334,Chlorophyll
0.5286493639699638,0.904139434656446,334,Chlorophyll
0.5407973778143016,0.8970760135059161,334,Chlorophyll
0.5529351364074587,0.8819873270911416,334,Chlorophyll
0.5650694765835557,0.8642235522549524,334,Chlorophyll
0.5772048571474534,0.8472739347644112,334,Chlorophyll
0.5893399404576938,0.8300917008893987,334,Chlorophyll
0.6014750237679343,0.8129094670143864,334,Chlorophyll
0.6136092153172024,0.7950293839859617,334,Chlorophyll
0.6257454876420725,0.7787776156488331,334,Chlorophyll
0.6379091073034244,0.7839265546830234,334,Chlorophyll
0.6501005201817447,0.8108251256652399,334,Chlorophyll
0.662291933060065,0.8377236966474562,334,Chlorophyll
0.6744830486847277,0.8643896512452016,334,Chlorophyll
0.6862302754227753,0.8896355048585536,334,Chlorophyll
0.6970923550824603,0.914099811505686,334,Chlorophyll
0.7088379915134407,0.9381011674621188,334,Chlorophyll
0.7210290774127378,0.9647438604214172,334,Chlorophyll
0.7331995636335761,0.9752662379368848,334,Chlorophyll
0.7453649668168726,0.9818108752779005,334,Chlorophyll
0.7575297754928544,0.9878902798499748,334,Chlorophyll
0.7696953273029796,0.994551225383226,334,Chlorophyll
0.7818608791131049,1.001212170916477,334,Chlorophyll
0.7940265795500588,1.0079894246419636,334,Chlorophyll
0.8061907937187257,1.013603596445096,334,Chlorophyll
0.8183486169337583,1.014216515982105,334,Chlorophyll
0.8304941041220082,1.0051758555635728,334,Chlorophyll
0.8426394426834292,0.9960188869528056,334,Chlorophyll
0.8547844839911929,0.9866293019575668,334,Chlorophyll
0.8669313088209012,0.978635415269154,334,Chlorophyll
0.8790754583676927,0.9685479811205032,334,Chlorophyll
0.8912212428096,0.959739937086442,334,Chlorophyll
0.9033639060881044,0.9484894210154364,334,Chlorophyll
0.9127158426249528,0.9155128339415162,334,Chlorophyll
0.9194439355776448,0.8832967829382561,334,Chlorophyll
0.9260843209487504,0.8545170782207574,334,Chlorophyll
0.9319426951136044,0.8263857095547318,334,Chlorophyll
0.9379914800629416,0.8031164987571144,334,Chlorophyll
0.9445820692536462,0.7714047395021062,334,Chlorophyll
0.9511745930702378,0.7412069252160287,334,Chlorophyll
0.957685270923248,0.7087364666360991,334,Chlorophyll
0.964357706077534,0.679297351674943,334,Chlorophyll
0.9688621146040084,0.6582844031095101,334,Chlorophyll
0.9753452911856066,0.6290031998124419,334,Chlorophyll
0.981938278222481,0.5991678793921651,334,Chlorophyll
0.9879828669410216,0.5726149006337673,334,Chlorophyll
0.9939437217813822,0.5423118866158598,334,Chlorophyll
1.0033924370905951,0.5232936402182902,334,Chlorophyll
1.0155487740373406,0.5227434778329445,334,Chlorophyll
1.027704367849943,0.5216117744864219,334,Chlorophyll
1.0398621910649752,0.522224694023431,334,Chlorophyll
1.0520182307580632,0.5214419152536145,334,Chlorophyll
1.0641763512267532,0.5222874511750941,334,Chlorophyll
1.0763349175759291,0.5234819116732798,334,Chlorophyll
1.0868345112630815,0.5237416277368783,334,Chlorophyll
0.196774915500016,0.8241867209741223,40,Chlorophyll
0.2766740486421358,1.4628466631835968,40,Chlorophyll
0.3371141949310671,5.766876006269525,40,Chlorophyll
0.4368455009756149,2.406858093339162,40,Chlorophyll
0.4979253947775277,2.710930086259289,40,Chlorophyll
0.5857254097049697,3.150116753921119,40,Chlorophyll
0.6821353599112882,2.756544083934873,40,Chlorophyll
0.7797768240800963,1.2630535148794602,40,Chlorophyll
0.8789803384264342,1.803000415835884,40,Chlorophyll
0.9674147696375828,1.6755627112499596,40,Chlorophyll
1.136867892138569,1.1868595860833588,40,Chlorophyll
1.194930310170919,0.7573970806188486,40,Chlorophyll
0.2121323942869995,0.1346153846153845,68,Chlorophyll
0.2876707995951417,0.5705128205128207,68,Chlorophyll
0.3632865215924427,0.7243589743589745,68,Chlorophyll
0.438494573774179,2.365384615384616,68,Chlorophyll
0.5146866565452091,0.4166666666666669,68,Chlorophyll
0.5869637033288349,0.75,68,Chlorophyll
0.662755145074224,0.2628205128205132,68,Chlorophyll
0.7350813933873143,0.4166666666666669,68,Chlorophyll
0.8861863191632928,1.185897435897436,68,Chlorophyll
0.95876560391363,0.4166666666666669,68,Chlorophyll
1.037769202654071,0.2115384615384621,68,Chlorophyll
0.0116048593350384,2.977051424956481,49,Chlorophyll
0.0139897698209718,2.924120755976,49,Chlorophyll
0.044397378516624,2.873371961900058,49,Chlorophyll
0.0593030690537085,2.917251890535785,49,Chlorophyll
0.0906476068688345,2.742009239472818,49,Chlorophyll
0.0926918158567775,2.711185927329332,49,Chlorophyll
0.1332352941176471,2.632699038402168,49,Chlorophyll
0.1451598465473146,2.795863453386437,49,Chlorophyll
0.1627714932126696,2.989794568985839,49,Chlorophyll
0.1785485933503836,3.174401432856442,49,Chlorophyll
0.2114073600454674,3.3814727132036544,49,Chlorophyll
0.246280051150895,3.3870822866464967,49,Chlorophyll
0.2908561962334339,3.2130171553732816,49,Chlorophyll
0.3311828644501278,3.035696528210754,49,Chlorophyll
0.3397685421994885,3.0030723034476487,49,Chlorophyll
0.3693414322250639,2.8493713379501298,49,Chlorophyll
0.3693414322250639,2.8173705060168923,49,Chlorophyll
0.3973992026478109,2.6304422952411013,49,Chlorophyll
0.3884207161125319,2.5657276003600717,49,Chlorophyll
0.4106798806479111,2.6989970582638523,49,Chlorophyll
0.4255193236714975,2.760480138135581,49,Chlorophyll
0.4346512886090889,2.458125735409734,49,Chlorophyll
0.4265792838874679,2.796844719877897,49,Chlorophyll
0.4618025772181782,2.27481094642155,49,Chlorophyll
0.5261095481670929,2.094765861706265,49,Chlorophyll
0.6368488917306051,1.995409743368095,49,Chlorophyll
0.7556969309462914,2.089020992428994,49,Chlorophyll
0.7938554987212275,2.080381649372638,49,Chlorophyll
0.820089514066496,2.2329916774178877,49,Chlorophyll
0.8551293527444422,2.420082788356235,49,Chlorophyll
0.9069002557544756,2.5174839219152667,49,Chlorophyll
0.92144820971867,2.447785140242496,49,Chlorophyll
0.93973252344416,2.410953655228427,49,Chlorophyll
0.9751086956521736,2.4212389955706057,49,Chlorophyll
1.0323465473145776,2.284238800947336,49,Chlorophyll
1.0633503836317133,2.447456127360065,49,Chlorophyll
1.0967391304347824,2.6374177757949213,49,Chlorophyll
1.0848145780051146,2.488149825976466,49,Chlorophyll
1.127742966751918,2.772486222266377,49,Chlorophyll
1.182779362581153,2.5862409541634284,49,Chlorophyll
1.28698160535117,2.3337402173475583,49,Chlorophyll
1.298264066496163,2.469765509651184,49,Chlorophyll
1.3026364023870416,2.394050858900055,49,Chlorophyll
1.323305626598465,2.4348151060877368,49,Chlorophyll
1.3441193908393392,2.273488597994557,49,Chlorophyll
1.4005767263427105,2.104139842777617,49,Chlorophyll
1.4020076726342707,2.0723814413893287,49,Chlorophyll
1.4707725916453531,1.9640957979788796,49,Chlorophyll
1.5522570332480812,2.029417361478964,49,Chlorophyll
1.557026854219948,1.996015819730467,49,Chlorophyll
1.6142647058823525,1.849455535738712,49,Chlorophyll
1.6428836317135542,1.840860270963256,49,Chlorophyll
1.7192007672634264,1.8236697414123428,49,Chlorophyll
1.7192007672634264,1.793182263789998,49,Chlorophyll
1.76928388746803,1.6472188731854271,49,Chlorophyll
1.8002877237851656,1.7449270410335291,49,Chlorophyll
1.828906649616368,1.929347419869556,49,Chlorophyll
1.85752557544757,2.121560209078936,49,Chlorophyll
1.9335247229326504,2.1303672361774453,49,Chlorophyll
1.935273657289002,2.2430525450332617,49,Chlorophyll
1.9500601023017892,2.1952937276783544,49,Chlorophyll
1.9679128607964915,2.136625535800752,49,Chlorophyll
2.024469309462915,2.2519532093263805,49,Chlorophyll
2.083875261567077,2.4290849295707657,49,Chlorophyll
2.129838990932341,2.615976840585816,49,Chlorophyll
2.171599940979735,2.801444684064104,49,Chlorophyll
2.2534207161125317,2.9732313072785,49,Chlorophyll
2.284424552429667,2.987556748570928,49,Chlorophyll
2.3011189258312013,2.837249810702692,49,Chlorophyll
2.3011189258312013,2.8067035620391465,49,Chlorophyll
2.3216291560102293,2.643790235833575,49,Chlorophyll
2.323605224698574,2.392389760721702,49,Chlorophyll
2.342854859335038,2.454411575137762,49,Chlorophyll
2.354540920716112,2.6125166955351835,49,Chlorophyll
2.3519970161977826,2.5236678248634044,49,Chlorophyll
2.368850383631713,2.576879405427715,49,Chlorophyll
2.37862851662404,2.265315750077724,49,Chlorophyll
2.379820971867007,2.6481539856426526,49,Chlorophyll
2.4203644501278765,2.089688288625949,49,Chlorophyll
2.4203644501278765,2.0590477614171467,49,Chlorophyll
2.468460144927536,1.902882085379316,49,Chlorophyll
2.4696526001705026,1.8739924454395875,49,Chlorophyll
2.534045183290707,1.7129905045027547,49,Chlorophyll
2.6445460358056256,1.6654444552253258,49,Chlorophyll
2.673164961636828,1.6857047221960442,49,Chlorophyll
2.707030690537084,1.8379511044238703,49,Chlorophyll
2.7351726342710987,2.020951532925197,49,Chlorophyll
2.7566368286445004,2.216627615633846,49,Chlorophyll
2.7900255754475696,2.4030971097902727,49,Chlorophyll
2.8247771282426006,2.5897974901799845,49,Chlorophyll
2.849648337595907,2.7420407239591755,49,Chlorophyll
2.8587109974424543,2.6917914837334305,49,Chlorophyll
2.863957800511508,2.630837518146312,49,Chlorophyll
2.879734900649222,2.5705762112590467,49,Chlorophyll
2.9285338382844768,2.553233103043481,49,Chlorophyll
2.973663682864449,2.6571585487407496,49,Chlorophyll
3.0142071611253187,2.8431085488722863,49,Chlorophyll
3.051173273657288,3.02836589030397,49,Chlorophyll
3.0356713554987205,2.8736143924450066,49,Chlorophyll
3.0948171355498717,3.2160879422759656,49,Chlorophyll
3.1446434192406048,3.182060639633669,49,Chlorophyll
3.206362805991961,3.075524403452337,49,Chlorophyll
3.2741624040920705,3.1779994099917928,49,Chlorophyll
3.2932416879795388,2.977340032748087,49,Chlorophyll
3.309936061381073,2.7950264907907814,49,Chlorophyll
3.329140866873064,2.3988333094163936,49,Chlorophyll
3.334767188205205,2.610220735668316,49,Chlorophyll
3.3123209718670066,2.33784288810823,49,Chlorophyll
3.334977621483375,2.4599672751261714,49,Chlorophyll
3.3218606138107405,2.7693692581170364,49,Chlorophyll
3.352387468030689,2.565372035560813,49,Chlorophyll
3.339747442455242,2.5111807277465985,49,Chlorophyll
3.3659814578005105,2.228749142881284,49,Chlorophyll
3.357634271099743,2.2020817829369195,49,Chlorophyll
3.381299921306314,2.693096878975463,49,Chlorophyll
3.3695588235294105,2.6336081529457265,49,Chlorophyll
3.379098465473145,2.7629044435850694,49,Chlorophyll
3.3973827791986357,2.040865470545989,49,Chlorophyll
3.3886381074168788,2.0154102633263684,49,Chlorophyll
3.430098858941569,1.8505574927612063,49,Chlorophyll
3.528155370843989,1.9212664017045968,49,Chlorophyll
3.572926644966286,2.1068726961934034,49,Chlorophyll
3.631898976982096,2.218170355465338,49,Chlorophyll
3.667672634271099,2.1954149429508285,49,Chlorophyll
3.7940728900255754,2.180042642487032,49,Chlorophyll
3.8772797669792554,2.5514511349353106,49,Chlorophyll
3.8959426379247337,2.334639341621407,49,Chlorophyll
3.886819408922989,2.493267804147606,49,Chlorophyll
3.897816496163682,2.433602953362993,49,Chlorophyll
3.9104565217391287,2.3843895527383934,49,Chlorophyll
3.922858056265983,2.33784288810823,49,Chlorophyll
3.960282805429863,2.5146307008862543,49,Chlorophyll
3.994405370843989,2.694908447882772,49,Chlorophyll
4.048993321966467,2.7141489673231503,49,Chlorophyll
4.051643222506393,2.684518567384968,49,Chlorophyll
4.10554219948849,2.614213709349825,49,Chlorophyll
4.140679880647911,2.800615861688211,49,Chlorophyll
4.183290281329922,2.9631520737127515,49,Chlorophyll
4.204277493606138,2.9009744110892246,49,Chlorophyll
4.220971867007672,2.7291661927463657,49,Chlorophyll
4.24720588235294,2.535423782241476,49,Chlorophyll
4.278686700767262,2.319903027782021,49,Chlorophyll
4.28238331202046,2.3762546611190007,49,Chlorophyll
4.266285166240408,2.2578408082751364,49,Chlorophyll
4.299673913043478,2.438316880625885,49,Chlorophyll
4.313983375959078,2.493691095575295,49,Chlorophyll
4.3533343989769815,2.182687339341018,49,Chlorophyll
4.40540494458653,1.9915712597397397,49,Chlorophyll
4.480927109974424,1.938934445965257,49,Chlorophyll
4.509546035805625,1.9523783216396888,49,Chlorophyll
4.618615942028984,2.061633687229933,49,Chlorophyll
4.682213554987211,2.234244235233456,49,Chlorophyll
4.707096121057118,2.422491553386174,49,Chlorophyll
4.733727621483375,2.617157508824203,49,Chlorophyll
4.760643039824625,2.794824465336657,49,Chlorophyll
4.75757672634271,2.851795643399617,49,Chlorophyll
4.791332382451308,2.725918245060834,49,Chlorophyll
4.809090792838873,2.659063360165347,49,Chlorophyll
4.823053359683794,2.601210616484391,49,Chlorophyll
4.84581841432225,2.7652133059179147,49,Chlorophyll
4.849070564984887,2.55625076996662,49,Chlorophyll
